Survived,Pclass,Age,Fare,Cabin,C,Q,S,CabinLetter,Age_scaled,Fare_0,Fare_1,Fare_2,Fare_3,Fare_4,Sex_0,Sex_1,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Name_length,Pclass_0,Pclass_1,Pclass_2,Pclass_3,Pclass_4,Pclass_5,Family_Size,Family_Size_Category_0,Family_Size_Category_1,Family_Size_Category_2,Ticket_Letter,Ticket_Number
1,0,-0.11667592283415468,-0.4696629732701598,0,0,1,0,0,-0.11667592283415468,0,0,1,0,0,0,1,0,0,1,0,0,0,0.21935158584185907,0,0,0,0,0,1,1,0,1,0,3,330919.0
0,0,-0.8496105295562589,-0.5205536386510723,0,0,1,0,0,-0.8496105295562589,1,0,0,0,0,0,1,0,0,1,0,0,0,0.11155110984346052,0,0,0,0,0,1,1,0,1,0,3,365226.0
0,2,-0.41259248572116425,-0.14566410030947324,0,0,0,1,0,-0.41259248572116425,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,1,0,0,0,3,0,0,1,13,0.0
0,0,-0.12521344227613163,-0.4665223892131094,0,0,0,1,0,-0.12521344227613163,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,0,0,1,1,0,1,0,3,349223.0
0,0,0.17009823939229535,-0.47339772187854406,0,0,1,0,0,0.17009823939229535,0,0,1,0,0,0,1,0,1,0,0,0,0,0.21935158584185907,0,0,0,0,0,1,3,0,0,1,3,364849.0
0,2,-0.48542882636034673,-0.22582915882277113,0,0,0,1,0,-0.48542882636034673,0,0,0,1,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,0,0,1,0,0,1,0,1,0,3,29751.0
0,1,2.063843096011039,0.9416727472704057,1,1,0,0,4,2.063843096011039,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,1,0,0,0,0,3,0,0,1,3,35273.0
1,1,1.4811523708975796,2.3123380614585582,0,0,0,1,0,1.4811523708975796,0,1,0,0,0,1,0,0,0,0,0,0,1,0.21935158584185907,1,0,0,0,0,0,3,0,0,1,1,0.0
0,0,0.7527889645057549,-0.4981545781841214,0,1,0,0,0,0.7527889645057549,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,2623.0
0,1,1.2626433489800322,0.36774594355142726,1,0,0,1,2,1.2626433489800322,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,1,0,0,0,0,1,0,1,0,3,5727.0
0,0,0.4614436019490252,-0.48538475592212077,0,0,0,1,0,0.4614436019490252,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.182054602137322,0,0,0,0,0,1,1,0,1,0,3,349210.0
1,0,-0.7039378482778941,-0.4651454364433516,0,0,0,1,0,-0.7039378482778941,0,0,1,0,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,0,1,2,0,0,1,18,0.0
0,2,0.17009823939229535,-0.14566410030947324,0,0,0,1,0,0.17009823939229535,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,1,0,0,0,3,0,0,1,13,0.0
0,2,-0.3397561450819818,-0.22582915882277113,0,0,0,1,0,-0.3397561450819818,0,0,0,1,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,1,0,0,1,0,1,0,3,234686.0
0,0,-0.10847648693781128,-0.4722188239592308,0,0,0,1,0,-0.10847648693781128,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,0,0,1,1,0,1,0,3,312993.0
0,0,0.9712979864233023,-0.4592509468467856,0,0,0,1,0,0.9712979864233023,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.2898550781357205,0,0,0,0,0,1,1,0,1,0,0,0.0
1,1,0.8626901870207996,0.3871977592200952,1,0,0,1,1,0.8626901870207996,0,0,0,1,0,0,1,0,1,0,0,0,0,2.37536110580983,0,1,0,0,0,0,2,0,0,1,3,19996.0
1,2,0.7527889645057549,0.08068430019866205,0,0,0,1,0,0.7527889645057549,0,0,0,1,0,0,1,0,1,0,0,0,0,3.6689668177906123,0,0,1,0,0,0,3,0,0,1,3,29750.0
0,1,0.0972618987531129,1.613251595305828,1,0,0,1,6,0.0972618987531129,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,1,0,0,0,0,0,2,0,0,1,40,0.0
0,2,2.937879183681229,-0.3437189507540916,0,0,0,1,0,2.937879183681229,0,0,0,0,1,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,1,0,0,1,0,1,0,6,0.0
1,2,0.0972618987531129,-0.22582915882277113,0,0,0,1,0,0.0972618987531129,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,1,0,0,1,0,1,0,3,244270.0
0,2,0.43748934428309855,-0.8388560768656375,0,0,0,1,0,0.43748934428309855,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,1,0,0,1,0,1,0,3,239856.0
0,0,-0.8496105295562589,-0.4722188239592308,0,0,0,1,0,-0.8496105295562589,0,0,1,0,0,1,0,1,0,0,0,0,0,0.3271520618402576,0,0,0,0,0,1,1,0,1,0,3,349912.0
0,0,-0.37617431540157303,-0.4592509468467856,0,0,0,1,0,-0.37617431540157303,0,0,1,0,0,1,0,1,0,0,0,0,0,0.21935158584185907,0,0,0,0,0,1,1,0,1,0,3,342826.0
1,0,-0.8496105295562589,-0.3747616907654469,0,0,0,1,0,-0.8496105295562589,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.4274512701485322,0,0,0,0,1,0,1,0,1,0,3,4138.0
0,0,0.9712979864233023,-0.4702539940937089,0,0,0,1,0,0.9712979864233023,0,0,1,0,0,0,1,0,1,0,0,0,0,1.2973563458258444,0,0,0,0,0,1,8,1,0,0,11,0.0
1,1,0.4614436019490252,7.214261628246344,1,1,0,0,6,0.4614436019490252,0,1,0,0,0,1,0,1,0,0,0,0,0,0.7583539658338517,1,0,0,0,0,0,2,0,0,1,1,0.0
0,0,-0.4474104112194045,-0.45512480412918943,0,0,1,0,0,-0.4474104112194045,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.8586531741421264,0,0,0,0,1,0,1,0,1,0,3,330935.0
1,1,-0.1940834638036169,0.3672225128752524,1,1,0,0,4,-0.1940834638036169,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,1,0,0,0,0,1,0,1,0,1,0.0
0,0,-0.7039378482778941,-0.403842744639065,0,0,0,1,0,-0.7039378482778941,0,0,0,0,1,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,1,0,1,0,1,0,3,6563.0
0,0,-1.1409558921129888,-0.4702539940937089,0,0,0,1,0,-1.1409558921129888,0,0,1,0,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,0,1,8,1,0,0,11,0.0
0,2,2.209515777289404,0.08068430019866205,0,0,0,1,0,2.209515777289404,0,0,0,1,0,1,0,1,0,0,0,0,0,0.6505534898354532,0,0,1,0,0,0,3,0,0,1,3,29750.0
0,2,-0.3397561450819818,-0.18528764530953626,0,1,0,0,0,-0.3397561450819818,0,0,0,1,0,1,0,1,0,0,0,0,0,1.189555869827446,0,0,1,0,0,0,4,0,0,1,8,0.0
0,0,-1.1409558921129888,-0.5269393357140189,0,0,0,1,0,-1.1409558921129888,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,0,0,1,6,1,0,0,3,3101295.0
0,0,-0.7767741889170765,-0.3592426785556079,0,0,0,1,0,-0.7767741889170765,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,1,0,1,0,1,0,3,349228.0
0,0,-0.8496105295562589,-0.4712379808903623,0,0,0,1,0,-0.8496105295562589,0,0,1,0,0,1,0,1,0,0,0,0,0,0.4349525378386561,0,0,0,0,0,1,1,0,1,0,3,350036.0
1,1,-1.0681195514738064,2.483081776772421,1,0,0,1,6,-1.0681195514738064,0,1,0,0,0,0,1,0,0,1,0,0,0,0.6505534898354532,1,0,0,0,0,0,2,0,0,1,3,24160.0
1,1,0.0972618987531129,0.5050875511514157,1,0,0,1,6,0.0972618987531129,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,1,0,0,0,0,2,0,0,1,3,17474.0
1,0,-1.8693192985048133,-0.20617928830365861,0,1,0,0,0,-1.8693192985048133,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.9664536501405249,0,0,0,0,1,0,2,0,0,1,3,349256.0
1,0,0.0009032353243644607,-0.4582687564660092,0,0,0,1,0,0.0009032353243644607,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.613256506130916,0,0,0,0,0,1,1,0,1,0,3,1601.0
0,0,-0.3397561450819818,-0.4981545781841214,0,1,0,0,0,-0.3397561450819818,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.182054602137322,0,0,0,0,0,1,1,0,1,0,3,2672.0
0,1,2.209515777289404,0.4131335134449858,0,0,0,1,0,2.209515777289404,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.2898550781357205,0,1,0,0,0,0,1,0,1,0,3,113800.0
0,2,1.6268250521759444,-0.20225120043650702,0,0,0,1,0,1.6268250521759444,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,1,0,0,0,1,0,1,0,3,248731.0
0,0,1.0441343270624848,-0.4592509468467856,0,0,0,1,0,1.0441343270624848,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.182054602137322,0,0,0,0,0,1,1,0,1,0,3,363592.0
1,0,-0.8260721549194723,-0.4741852256886453,0,0,1,0,0,-0.8260721549194723,1,0,0,0,0,0,1,0,0,1,0,0,0,0.5427530138370547,0,0,0,0,0,1,1,0,1,0,3,35852.0
0,1,1.408316030258397,0.4683448397001811,1,1,0,0,1,1.408316030258397,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,1,0,0,0,0,3,0,0,1,3,17421.0
0,0,0.8984616457841199,-0.47811331355579684,1,0,0,1,7,0.8984616457841199,1,0,0,0,0,1,0,1,0,0,0,0,0,1.405156821824243,0,0,0,0,0,1,1,0,1,0,3,348121.0
1,1,-0.8496105295562589,1.843431414051731,1,1,0,0,1,-0.8496105295562589,0,1,0,0,0,0,1,0,1,0,0,0,0,2.37536110580983,1,0,0,0,0,0,2,0,0,1,1,0.0
1,1,0.3886072613098427,0.4007550852921971,1,0,0,1,2,0.3886072613098427,0,0,0,1,0,1,0,1,0,0,0,0,0,0.5427530138370547,0,1,0,0,0,0,1,0,1,0,1,0.0
0,0,-0.8496105295562589,-0.49805555075889907,0,1,0,0,0,-0.8496105295562589,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.6430522221453293,0,0,0,0,0,1,2,0,0,1,3,2691.0
0,0,-0.3397561450819818,-0.4737891159877561,0,0,1,0,0,-0.3397561450819818,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,0,0,1,1,0,1,0,3,36864.0
0,0,-0.26691980444279934,-0.4684840753508467,0,0,0,1,0,-0.26691980444279934,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,0,0,0,0,1,2,0,0,1,3,350025.0
0,2,0.6799526238665725,-0.22582915882277113,0,0,0,1,0,0.6799526238665725,0,0,0,1,0,1,0,1,0,0,0,0,0,2.0519596778146343,0,0,0,1,0,0,1,0,1,0,3,250655.0
1,2,1.1169706677016673,-0.20225120043650702,0,0,0,1,0,1.1169706677016673,0,0,0,1,0,0,1,0,1,0,0,0,0,0.21935158584185907,0,0,1,0,0,0,1,0,1,0,3,223596.0
1,1,0.8984616457841199,0.4007550852921971,1,0,0,1,2,0.8984616457841199,0,0,0,1,0,1,0,1,0,0,0,0,0,0.6505534898354532,0,1,0,0,0,0,1,0,1,0,1,0.0
1,1,-0.5582651669995292,0.9477637198535241,0,0,0,1,0,-0.5582651669995292,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.7508526981437278,0,1,0,0,0,0,1,0,1,0,3,113781.0
1,0,-1.0686880911384526,-0.4793912389003324,0,1,0,0,0,-1.0686880911384526,1,0,0,0,0,1,0,0,0,0,1,0,0,2.37536110580983,0,0,0,0,0,1,3,0,0,1,3,2661.0
1,1,-0.41259248572116425,1.4955598582249519,1,1,0,0,1,-0.41259248572116425,0,1,0,0,0,0,1,0,0,1,0,0,0,2.2675606298114315,1,0,0,0,0,0,1,0,1,0,1,0.0
0,1,2.0865475196105208,0.4131335134449858,1,0,0,1,1,2.0865475196105208,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,1,0,0,0,0,1,0,1,0,3,113028.0
1,1,1.3354796896192145,0.3871977592200952,1,0,0,1,1,1.3354796896192145,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,1,0,0,0,0,2,0,0,1,3,19996.0
0,0,-0.04841078252525201,-0.391662371336721,0,0,0,1,0,-0.04841078252525201,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,0,1,0,1,0,1,0,3,7545.0
0,2,1.6268250521759444,-0.5323426178442043,0,0,0,1,0,1.6268250521759444,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,1,0,0,1,0,1,0,3,250647.0
0,0,-0.7767741889170765,-0.47811331355579684,1,0,0,1,7,-0.7767741889170765,1,0,0,0,0,1,0,1,0,0,0,0,0,1.6207577738210401,0,0,0,0,0,1,1,0,1,0,3,348124.0
1,1,0.6071162832273901,1.843431414051731,1,1,0,0,1,0.6071162832273901,0,1,0,0,0,0,1,0,0,1,0,0,0,0.21935158584185907,1,0,0,0,0,0,1,0,1,0,1,0.0
1,2,-0.1940834638036169,-0.3437189507540916,1,0,0,1,2,-0.1940834638036169,0,0,0,0,1,0,1,0,0,1,0,0,0,0.8661544418322503,0,0,0,1,0,0,1,0,1,0,3,34218.0
0,0,-0.1596472656937399,-0.10793936689145067,0,0,1,0,0,-0.1596472656937399,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,1,0,1,0,1,0,3,36568.0
0,0,0.2429345800314778,-0.4722188239592308,0,0,0,1,0,0.2429345800314778,0,0,1,0,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,0,0,0,0,1,1,0,1,0,3,347062.0
1,2,-1.7236466172264484,-0.3201409923678275,0,0,0,1,0,-1.7236466172264484,0,0,0,0,1,0,1,0,0,1,0,0,0,0.6505534898354532,0,0,0,1,0,0,2,0,0,1,3,248727.0
0,0,-0.9224468701954415,-0.5062088087688692,0,0,0,1,0,-0.9224468701954415,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,0,0,1,2,0,0,1,3,350048.0
0,2,0.31577092067066026,-0.22582915882277113,0,0,0,1,0,0.31577092067066026,0,0,0,1,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,0,0,1,0,0,1,0,1,0,3,12233.0
0,2,1.4811523708975796,-0.22582915882277113,0,0,0,1,0,1.4811523708975796,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,0,0,1,0,0,1,0,1,0,3,250643.0
1,1,-0.1940834638036169,0.4131335134449858,1,0,0,1,2,-0.1940834638036169,0,0,0,1,0,1,0,1,0,0,0,0,0,0.21935158584185907,0,1,0,0,0,0,2,0,0,1,3,113806.0
0,0,-0.7039378482778941,-0.4303679478236121,0,0,0,1,0,-0.7039378482778941,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,1,0,1,0,1,0,3,315094.0
1,2,0.02442555811393045,-0.3437189507540916,0,0,0,1,0,0.02442555811393045,0,0,0,0,1,0,1,0,1,0,0,0,0,1.7285582498194387,0,0,0,1,0,0,4,0,0,1,3,31027.0
1,0,-0.8260721549194723,-0.47398717083820063,0,0,1,0,0,-0.8260721549194723,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.31965079415013364,0,0,0,0,0,1,1,0,1,0,3,36866.0
0,2,-0.3397561450819818,0.3871977592200952,0,0,0,1,0,-0.3397561450819818,0,0,0,1,0,1,0,1,0,0,0,0,0,0.4349525378386561,0,0,1,0,0,0,2,0,0,1,3,236853.0
0,0,-0.3397561450819818,-0.4651454364433516,0,0,0,1,0,-0.3397561450819818,0,0,1,0,0,0,1,0,0,1,0,0,0,0.21935158584185907,0,0,0,0,0,1,2,0,0,1,2,0.0
1,1,-0.04841078252525201,2.483081776772421,1,0,0,1,6,-0.04841078252525201,0,1,0,0,0,0,1,0,0,1,0,0,0,0.21935158584185907,1,0,0,0,0,0,1,0,1,0,3,24160.0
0,0,-1.3594649140305362,-0.39588518368370085,0,1,0,0,0,-1.3594649140305362,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,0,1,0,1,0,1,0,3,2699.0
0,2,0.43748934428309855,-0.8388560768656375,0,0,0,1,0,0.43748934428309855,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,0,0,1,0,0,1,0,1,0,3,239855.0
0,2,-0.48542882636034673,-0.22582915882277113,0,0,0,1,0,-0.48542882636034673,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,1,0,0,1,0,1,0,3,28425.0
0,2,-0.48542882636034673,-0.22582915882277113,0,0,0,1,0,-0.48542882636034673,0,0,0,1,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,0,0,1,0,0,1,0,1,0,3,233639.0
0,0,-0.08482895284484324,-0.4592509468467856,0,0,0,1,0,-0.08482895284484324,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,0,0,0,0,1,1,0,1,0,3,54636.0
0,0,1.3354796896192145,-0.4336099171017234,0,0,0,1,0,1.3354796896192145,0,0,0,0,1,0,1,0,1,0,0,0,0,1.2973563458258444,0,0,0,0,1,0,5,1,0,0,15,0.0
1,1,0.3886072613098427,7.214261628246344,1,1,0,0,6,0.3886072613098427,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,1,0,0,0,0,0,1,0,1,0,1,0.0
0,0,-0.12521344227613163,-0.4665223892131094,0,0,0,1,0,-0.12521344227613163,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,349201.0
0,0,-0.12521344227613163,-0.4665223892131094,0,0,0,1,0,-0.12521344227613163,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,349218.0
1,1,0.8739237684194926,0.5758214263102079,1,0,0,1,4,0.8739237684194926,0,1,0,0,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,1,0,0,0,0,1,0,1,0,3,16988.0
0,1,0.4614436019490252,1.0202659418912858,1,0,0,1,1,0.4614436019490252,0,1,0,0,0,1,0,1,0,0,0,0,0,0.21935158584185907,0,1,0,0,0,0,2,0,0,1,3,19877.0
1,1,-0.6311015076387116,5.3474107547304035,1,1,0,0,6,-0.6311015076387116,0,1,0,0,0,0,1,0,0,1,0,0,0,1.0817553938290474,1,0,0,0,0,0,5,1,0,0,1,0.0
0,0,-0.41259248572116425,-0.07964581682793369,0,0,0,1,0,-0.41259248572116425,0,0,0,1,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,1,0,2,0,0,1,3,376566.0
1,0,0.0972618987531129,-0.4651454364433516,0,0,0,1,0,0.0972618987531129,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,18,0.0
0,1,2.937879183681229,0.8351789685591129,1,0,0,1,6,2.937879183681229,0,1,0,0,0,1,0,0,0,0,0,0,1,0.11155110984346052,0,1,0,0,0,0,3,0,0,1,37,0.0
0,0,-0.9952832108346239,-0.36140241954378965,0,0,0,1,0,-0.9952832108346239,0,0,0,0,1,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,1,0,3,0,0,1,6,0.0
1,2,0.02442555811393045,-0.22582915882277113,0,0,0,1,0,0.02442555811393045,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.6430522221453293,0,0,0,1,0,0,1,0,1,0,3,250648.0
0,1,-0.7767741889170765,1.665123103755609,1,0,0,1,4,-0.7767741889170765,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,1,0,0,0,0,0,2,0,0,1,3,113773.0
0,0,0.0972618987531129,-0.47339772187854406,0,0,1,0,0,0.0972618987531129,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,0,0,0,0,1,1,0,1,0,3,335097.0
1,2,-1.8693192985048133,0.24573000890251068,0,0,0,1,0,-1.8693192985048133,0,0,0,1,0,0,1,0,0,1,0,0,0,-1.0742541261389233,0,0,1,0,0,0,3,0,0,1,3,29103.0
1,0,-1.7236466172264484,-0.5447210459969929,1,0,0,1,2,-1.7236466172264484,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.8586531741421264,0,0,0,0,0,1,2,0,0,1,3,392096.0
0,0,0.2429345800314778,-0.39087486752661976,0,0,0,1,0,0.2429345800314778,0,0,0,0,1,1,0,1,0,0,0,0,0,0.5427530138370547,0,0,0,0,1,0,1,0,1,0,3,345780.0
0,0,-0.48542882636034673,-0.4665223892131094,0,0,0,1,0,-0.48542882636034673,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,349204.0
1,2,1.3354796896192145,0.6937112182415284,0,0,0,1,0,1.3354796896192145,0,1,0,0,0,0,1,0,1,0,0,0,0,0.5427530138370547,0,0,1,0,0,0,4,0,0,1,3,220845.0
1,2,-2.1118643128332906,-0.49697568026480815,0,0,0,1,0,-2.1118643128332906,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.2118503181517351,0,0,0,1,0,0,3,0,0,1,3,250649.0
0,0,-0.12124712316443445,-0.4712379808903623,0,0,0,1,0,-0.12124712316443445,0,0,1,0,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,0,0,0,0,1,1,0,1,0,3,350042.0
0,2,-0.8496105295562589,-0.29656303398156336,0,0,0,1,0,-0.8496105295562589,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,1,0,0,1,0,1,0,3,29108.0
0,0,0.31577092067066026,-0.4592509468467856,0,0,0,1,0,0.31577092067066026,0,0,1,0,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,0,0,0,0,1,1,0,1,0,3,363294.0
1,1,0.2429345800314778,0.5208061900755917,1,0,0,1,6,0.2429345800314778,0,1,0,0,0,0,1,0,0,0,0,1,0,3.1299644377986198,0,1,0,0,0,0,1,0,1,0,3,110152.0
0,0,-0.41992912845521435,-0.49697568026480815,0,0,0,1,0,-0.41992912845521435,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,358585.0
0,0,0.8256253051449374,-0.5028701698613742,0,0,0,1,0,0.8256253051449374,1,0,0,0,0,1,0,1,0,0,0,0,0,0.3271520618402576,0,0,0,0,0,1,1,0,1,0,41,0.0
1,0,-0.7039378482778941,-0.4979565233336768,0,1,0,0,0,-0.7039378482778941,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,0,0,1,1,0,1,0,3,2663.0
1,1,0.4614436019490252,0.5758214263102079,1,0,0,1,6,0.4614436019490252,0,1,0,0,0,0,1,0,1,0,0,0,0,1.5129572978226415,0,1,0,0,0,0,4,0,0,1,3,113760.0
0,0,-0.9952832108346239,-0.4722188239592308,0,0,0,1,0,-0.9952832108346239,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,0,0,1,1,0,1,0,3,347074.0
1,1,1.5539887115367619,0.38654229197695694,1,0,0,1,4,1.5539887115367619,0,0,0,1,0,0,1,0,1,0,0,0,0,0.9739549178306488,0,1,0,0,0,0,2,0,0,1,3,13502.0
0,1,0.7350897337304335,1.0285182273264786,0,1,0,0,0,0.7350897337304335,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.2118503181517351,0,1,0,0,0,0,1,0,1,0,3,112379.0
0,0,0.06084372843352168,-0.47339772187854406,0,0,1,0,0,0.06084372843352168,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,364850.0
0,0,0.2803282738420887,-0.45925094684678563,0,0,1,0,0,0.2803282738420887,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,2,0,0,1,3,371110.0
0,0,0.17009823939229535,-0.4445147228553705,0,0,0,1,0,0.17009823939229535,0,0,0,0,1,1,0,1,0,0,0,0,0,0.5427530138370547,0,0,0,0,1,0,1,0,1,0,3,8471.0
0,0,-0.41259248572116425,-0.39087486752661976,0,0,0,1,0,-0.41259248572116425,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,0,1,0,1,0,1,0,3,345781.0
0,0,1.3354796896192145,-0.4684840753508467,0,0,0,1,0,1.3354796896192145,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,0,0,0,0,1,1,0,1,0,3,350047.0
0,2,1.9910067553718567,-0.5912875138098646,1,0,0,1,2,1.9910067553718567,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.0742541261389233,0,0,0,1,0,0,1,0,1,0,39,0.0
0,0,0.3978321099753278,-0.4981545781841214,0,1,0,0,0,0.3978321099753278,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.2898550781357205,0,0,0,0,0,1,1,0,1,0,3,2674.0
1,2,1.7724977334543093,0.24573000890251068,0,0,0,1,0,1.7724977334543093,0,0,0,1,0,0,1,0,1,0,0,0,0,1.0817553938290474,0,0,1,0,0,0,5,1,0,0,3,29105.0
0,0,-0.8496105295562589,-0.47339772187854406,0,0,0,1,0,-0.8496105295562589,0,0,1,0,0,1,0,1,0,0,0,0,0,1.2973563458258444,0,0,0,0,0,1,1,0,1,0,3,347078.0
0,0,0.7922753124876796,-0.47339772187854406,1,0,1,0,7,0.7922753124876796,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.182054602137322,0,0,0,0,0,1,1,0,1,0,3,383121.0
1,0,-1.796482957865631,-0.5447210459969929,0,0,0,1,0,-1.796482957865631,1,0,0,0,0,0,1,0,0,1,0,0,0,0.21935158584185907,0,0,0,0,0,1,1,0,1,0,3,364516.0
0,0,-0.3770791311897632,-0.47398717083820063,0,0,1,0,0,-0.3770791311897632,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,0,0,0,0,1,1,0,1,0,3,36865.0
1,1,0.9712979864233023,2.483081776772421,1,0,0,1,6,0.9712979864233023,0,1,0,0,0,0,1,0,1,0,0,0,0,2.806563009803424,1,0,0,0,0,0,2,0,0,1,3,24160.0
1,0,-1.2137922327521713,-0.4979565233336768,0,1,0,0,0,-1.2137922327521713,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.7508526981437278,0,0,0,0,0,1,1,0,1,0,3,2687.0
1,1,-0.9224468701954415,0.5050875511514157,1,0,0,1,6,-0.9224468701954415,0,1,0,0,0,0,1,0,1,0,0,0,0,1.5129572978226415,0,1,0,0,0,0,2,0,0,1,3,17474.0
0,1,-0.04841078252525201,0.5758214263102079,1,0,0,1,4,-0.04841078252525201,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,1,0,0,0,0,1,0,1,0,3,113501.0
0,0,-0.3651115157776329,-0.28595295270774457,0,0,0,1,0,-0.3651115157776329,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,0,1,0,4,0,0,1,15,0.0
